,Reference,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6
6315,0.7866000000000002,0.7782434312940535,0.7776415352674441,0.7713891573303292,0.7769315556884784,0.777203650406663,0.7761743783887923,0.7774559704124266
6316,0.6208900000000002,0.6077463900281302,0.6030722506638646,0.6016829607204492,0.600556745670597,0.6032881513626255,0.6027451579857411,0.6021144348084382
6317,1.0764700000000005,1.0801800339818663,1.078089696489903,1.0809497572471096,1.0785386913733277,1.0805445530486817,1.0813557894947068,1.0816923291838345
6318,1.0332000000000003,1.0442015413016807,1.0326400873891493,1.0340681324527072,1.0325941336787672,1.0320074234462076,1.0362778931759598,1.0358155877471709
6319,0.9141500000000002,0.9476215810221217,0.9436678571613828,0.9320396293342641,0.9384122505775393,0.9406090679472038,0.9416130748763915,0.9416818191293749
6320,0.93618,0.9403450077374199,0.9395898556028751,0.9324997988527419,0.9372367277224974,0.9362580144591688,0.9362757123665901,0.9370688361809051
6321,1.6918700000000002,1.6838172261748308,1.6979987682857733,1.6949423031687199,1.6968834228795517,1.6966359118062664,1.6959466116145827,1.6944336975827572
6322,1.0230000000000004,1.0135883861349133,1.007369315228991,1.008729218385982,1.0084972988281988,1.0078092227308997,1.007358369017782,1.0063895281108295
6323,0.7228140000000002,0.7244897280239735,0.7181630005011015,0.7121895501663414,0.7141338244528136,0.7171326954698223,0.7182969913518482,0.7178167844748234
6324,0.7805660000000002,0.8307192843898156,0.8293238837766432,0.8293464627103438,0.8278497147297474,0.8290882063588626,0.8287156311679533,0.8281422706699247
6325,0.9270100000000002,0.9533211208853459,0.9463010291575054,0.9453287383034222,0.9468459222157906,0.9467092679057642,0.946381670337662,0.9464630381710587
6326,0.9363,0.9138268041170814,0.907289687083433,0.9027728380215594,0.9042178498616119,0.9068797711946703,0.9082011978207879,0.9080113209518585
6327,0.9822000000000004,0.9905335330476445,0.9872191447178403,0.9847433155010066,0.9852673795051486,0.9842711417650511,0.9844174474955935,0.9855757180887201
6328,0.7738000000000002,0.7637656104376064,0.7602640536200991,0.7578155422808589,0.7569377398174109,0.7576919076176419,0.7580114252670564,0.7556449125476865
6329,0.9659000000000002,1.002241780379384,0.9918878524836813,0.9939108091530151,0.9921242929138605,0.9901640066589754,0.9943588428250535,0.9925303310031443
6330,0.9828500000000002,0.9935113769836185,0.9842171020420056,0.9882384369497633,0.9868343335721326,0.9848716323760967,0.9890078619718962,0.9866732250813467
6331,0.94381,0.9199697766300861,0.9101379609067186,0.9039634261962003,0.907406838355632,0.9086703207363843,0.91079314762239,0.9085735150447412
6332,0.7995500000000001,0.7941511071845668,0.7883717032447248,0.7900433299124632,0.7883478558890651,0.7895490788191839,0.7896713677158498,0.7883995600061373
6333,1.0117900000000002,1.0736164404911719,1.0793631387096991,1.080652177739004,1.082969482419292,1.0728140557967092,1.066181593822983,1.0730089331555581
6334,1.0932210000000002,1.1045381860799284,1.1116834840744951,1.1048570499119512,1.1037508425293878,1.1081117498897666,1.1090317060356798,1.1089190828453364
6335,1.1209900000000004,1.1404548064176423,1.1390034586230715,1.1353590148157193,1.1308809077856292,1.1371836560738298,1.140887822508187,1.1399334199608953
6336,0.8646000000000003,0.8660237346262885,0.8623760507349921,0.8581764566595018,0.8617967163508162,0.8594455069313657,0.8587292353489663,0.858992088726279
6337,2.1691370000000005,2.1186169363653673,2.150438118587746,2.1457475999850764,2.151944519255507,2.1495458215350514,2.148811510149807,2.1480769584585855
6338,0.7650200000000001,0.7701701718922533,0.7669811783001512,0.7652116664929249,0.7646842687591034,0.7652231232243536,0.7656405263219381,0.7630816616124929
6339,0.6879000000000002,0.7232006645946958,0.7186205239984241,0.7183293072207743,0.7166745989037555,0.7177994095917177,0.7177683752619115,0.7172522801033532
6340,0.9893000000000002,0.9793125554734403,0.9743316283243273,0.9727567404943007,0.973393508075433,0.9744247691813887,0.9758593862816637,0.9760737324210709
6341,0.91417,0.9494095826446555,0.9402779909186706,0.9412109710421526,0.9425471937005634,0.9395078726720822,0.9412408128414823,0.9376905648612663
6342,0.9942800000000002,1.0798001969455064,1.0801259750945351,1.0786265081072635,1.0788849765612365,1.0779451734040413,1.0782155121543642,1.078730111710056
6343,0.9942800000000002,1.0119918502744198,1.0084336580159348,1.0123863159996875,1.012964233237239,1.0075383010598227,1.0057705014532454,1.0083794585271775
6344,0.9988000000000002,0.9927793323983118,0.9811445083492979,0.9809944537999902,0.9830403688392464,0.9804053773083787,0.9788060982575287,0.9788819331667133
6345,1.0713,1.0847469725399235,1.085350027361078,1.0758302294985553,1.0798733878880562,1.0831938296619275,1.085436801733321,1.0860378881952928
6346,1.0590000000000002,1.0904690551997123,1.0867069841190156,1.0797563351647304,1.085190721571506,1.0860381540074833,1.0873206469050642,1.0876262434421347
6347,1.0282300000000002,1.0072923633875195,1.0008343895883094,0.9966641907942727,0.9979115533717705,0.9991394245582162,1.001245111438462,0.9983438054138114
6348,1.9702200000000003,1.9240645907499048,1.9446979419266772,1.941854532375105,1.94519378902975,1.9427908225377029,1.943271504741049,1.9436378833288308
6349,1.8194400000000004,1.7961855176422337,1.8133901559571866,1.810792716447011,1.813472764743131,1.8118322954399164,1.8119668975057703,1.8105391106047366
6350,0.8998000000000002,0.9379961072868644,0.9350075630008505,0.9249902866477498,0.9315523948106701,0.9303143395500619,0.9302785743008173,0.9321727122462281
6351,0.9398000000000002,0.9535410670060713,0.9480363933738714,0.949998804790393,0.9484572898061242,0.9479965967301498,0.95021693810176,0.9509152989768139
6352,0.9526100000000004,0.956215057024433,0.9479451363015553,0.9513993017112047,0.9495115810697583,0.9492046049016739,0.9521706525463016,0.9512392496356042
6353,0.8715330000000002,0.8791007020155628,0.8767001966164518,0.8756783256443024,0.875154004434494,0.8763832060126675,0.8761975073249489,0.8760250012053282
6354,0.7182300000000001,0.7539852739502277,0.7491847393135403,0.7475072053331387,0.7459679401863785,0.7480267592498339,0.7479000502874714,0.747460508166318
6355,0.8370960000000002,0.8884921901813118,0.8851012818688155,0.8856088382926453,0.8835397063783066,0.8843137816012319,0.8854327400661525,0.8848064921079138
6356,0.9498700000000002,0.961892957731464,0.953796663870653,0.9567999235427173,0.9552634028608442,0.954370111657938,0.9580129460191923,0.9569713403570899
6357,0.9476200000000002,0.9332454622008661,0.9279952496726936,0.9284061533523621,0.9274717113718625,0.92747472998234,0.9271722069056108,0.9243102509763355
6358,0.9855000000000004,0.9632121815356685,0.9535696493250407,0.9583959192596115,0.9561368070655578,0.9556689230012148,0.9550652735479774,0.9524097098036964
6359,0.8486400000000002,0.8395038732747144,0.8385853572362626,0.837577243730963,0.8372374504134075,0.83820176925633,0.8384370644075168,0.837620511539591
6360,1.2585200000000003,1.278275830785126,1.2848498127549473,1.2788026044426284,1.281384034472015,1.284773538104291,1.2842451066854743,1.2781572445987834
6361,0.9663800000000002,0.9889583591625558,0.9786089997360494,0.977218755932798,0.9796459318562096,0.9782157186562042,0.9783245235934013,0.9772707234296091
6362,0.8735700000000003,0.8748858660132353,0.8713843603114458,0.8715721475162713,0.8709465124513596,0.8722437405529663,0.8741382010896316,0.8728151845578452
6363,0.7359900000000001,0.7620640015548829,0.7567301835465036,0.753298990084759,0.7542619257696714,0.7556212545191048,0.7559510274315219,0.7555220566755311
