,Reference,Sage 2.0,NAGL-MBIS-refit,Id
6315,0.7866000000000002,0.7635933542004932,0.7774559704124266,6315
6316,0.6208900000000002,0.6091129133954462,0.6021144348084382,6316
6317,1.0764700000000005,1.076086843141785,1.0816923291838343,6317
6318,1.0332000000000003,1.0251324418401118,1.0358155877471709,6318
6319,0.9141500000000002,0.9559903449858516,0.9416818191293748,6319
6320,0.93618,0.9569219420800334,0.9370688361809052,6320
6321,1.6918700000000002,1.6690811965048458,1.6944336975827572,6321
6322,1.0230000000000004,1.0117197220009593,1.0063895281108295,6322
6323,0.7228140000000002,0.7323196945019342,0.7178167844748234,6323
6324,0.7805660000000002,0.8226826311452566,0.8281422706699247,6324
6325,0.9270100000000002,0.9341886132771912,0.9464630381710588,6325
6326,0.9363,0.9054529874481192,0.9080113209518584,6326
6327,0.9822000000000004,1.0033327440934692,0.98557571808872,6327
6328,0.7738000000000002,0.7628945845935865,0.7556449125476865,6328
6329,0.9659000000000002,0.9819059204662138,0.9925303310031444,6329
6330,0.9828500000000002,0.983479972852848,0.9866732250813468,6330
6331,0.94381,0.9271799640210938,0.9085735150447412,6331
6332,0.7995500000000001,0.7871289848018779,0.7883995600061373,6332
6333,1.0117900000000002,1.0689739394062443,1.073008933155558,6333
6334,1.0932210000000002,1.1088221620525514,1.1089190828453364,6334
6335,1.1209900000000004,1.1315885751579375,1.1399334199608953,6335
6336,0.8646000000000003,0.8700138577904878,0.858992088726279,6336
6337,2.1691370000000005,2.1149529056693126,2.1480769584585855,6337
6338,0.7650200000000001,0.7668928698365439,0.7630816616124929,6338
6339,0.6879000000000002,0.7115964709452982,0.7172522801033532,6339
6340,0.9893000000000002,0.9793286549836278,0.9760737324210708,6340
6341,0.91417,0.9446706338332276,0.9376905648612665,6341
6342,0.9942800000000002,1.0763454033814248,1.078730111710056,6342
6343,0.9942800000000002,1.0178560718282548,1.0083794585271777,6343
6344,0.9988000000000002,0.9989998760799864,0.9788819331667132,6344
6345,1.0713,1.086247183673834,1.0860378881952928,6345
6346,1.0590000000000002,1.10044458739925,1.0876262434421349,6346
6347,1.0282300000000002,1.0074491813021274,0.9983438054138114,6347
6348,1.9702200000000003,1.9068993922041064,1.9436378833288308,6348
6349,1.8194400000000004,1.7792442800222492,1.8105391106047368,6349
6350,0.8998000000000002,0.9556415215370953,0.932172712246228,6350
6351,0.9398000000000002,0.9460276725273308,0.950915298976814,6351
6352,0.9526100000000004,0.9478165170902167,0.9512392496356042,6352
6353,0.8715330000000002,0.8708814650696282,0.8760250012053282,6353
6354,0.7182300000000001,0.7392696826333578,0.747460508166318,6354
6355,0.8370960000000002,0.8682477283038597,0.8848064921079138,6355
6356,0.9498700000000002,0.9506801061806602,0.95697134035709,6356
6357,0.9476200000000002,0.9310341466809028,0.9243102509763356,6357
6358,0.9855000000000004,1.0047531124476166,0.9524097098036964,6358
6359,0.8486400000000002,0.8378290889836587,0.837620511539591,6359
6360,1.2585200000000003,1.265571695602785,1.2781572445987834,6360
6361,0.9663800000000002,0.994201254757002,0.9772707234296092,6361
6362,0.8735700000000003,0.864712181495003,0.8728151845578452,6362
6363,0.7359900000000001,0.7475692003680046,0.7555220566755311,6363
6364,1.0496030000000005,1.0617855333589217,1.0711305516665195,6364
6365,1.0414000000000003,1.0395593655177326,1.0428028298900904,6365
6366,1.2463700000000002,1.2148599358017336,1.2318279615947174,6366
6367,1.13332,1.123461070696537,1.1398665838454616,6367
6368,1.0173,1.0657803607383385,1.059835998130452,6368
6369,1.26683,1.2321154388370597,1.2416902772614895,6369
6370,1.1008000000000002,1.1060392182247147,1.1142809513492806,6370
6371,1.0442000000000002,1.0368598380636818,1.0196631984015312,6371
6372,0.8386800000000002,0.8211991693209296,0.8271939803662629,6372
6373,0.7605700000000002,0.7685481059700872,0.7713765729172761,6373
6374,0.9455480000000004,1.0453224851478684,1.0400854583338304,6374
6375,0.8808170000000002,0.9069325931823908,0.8828442761306045,6375
6376,0.8126200000000002,0.8363433246137378,0.8233300238281624,6376
6377,0.9181900000000004,0.9269143829468688,0.9324016045495408,6377
6378,0.7400000000000002,0.7232326523118865,0.7148142254653937,6378
6379,0.8691400000000002,0.8662051782371163,0.8658943201003196,6379
6380,0.9273600000000002,0.9969957524646184,0.9886953912711072,6380
6381,0.9406700000000002,0.958276007755051,0.9583509642508284,6381
6382,0.6693400000000002,0.6509749261661059,0.6490997128321814,6382
6383,0.9960000000000002,1.043828123101615,1.029784975988716,6383
6384,1.1783400000000002,1.1701287003038174,1.183712476985603,6384
6385,0.9038110000000004,0.8926368590939321,0.8671261169718192,6385
6386,0.8581580000000002,0.8630852946368621,0.8396537650311283,6386
6387,0.8260470000000002,0.8447106983138607,0.8270552453785435,6387
6388,0.9590000000000002,0.9428380306390934,0.9179664408070688,6388
6389,0.9237220000000002,0.9254451652310636,0.8993152028789627,6389
6390,0.8989030000000002,0.9095290324782408,0.8921750583829464,6390
6391,-2.587,-1.4207803568895478,0.4548449424658217,6391
6392,-2.575,-1.744615434985988,0.7580356509193606,6392
6393,-1.247,-0.8036294417778862,0.4246198494139719,6393
6394,0.9615690000000002,0.9237516510243952,0.906157224915666,6394
6395,-2.185,-0.6948363328723399,0.555263791815019,6395
6396,-2.504,-1.3974683991385746,0.7486692154091941,6396
6397,-1.75,-1.2353226551856975,0.6954323332046073,6397
6398,1.0301000000000002,1.0045847199356217,1.0091473912302846,6398
6399,1.0416,1.0196243123248754,1.0273014373131324,6399
6400,1.0360000000000005,1.023826869450999,1.0330356618467813,6400
6401,1.0522550000000004,1.040749163671542,1.0280356312451613,6401
6402,1.048636,1.048340712071388,1.0372115108485682,6402
6403,1.0405100000000005,1.049863082844732,1.0425689036375445,6403
6404,-2.271,-0.8938657833247703,0.3060275960044087,6404
6405,-2.072,-1.1461207448147943,0.107921623513107,6405
6406,-1.154,-0.7200200126860921,-0.1249003355566884,6406
6407,0.9960300000000002,0.9825438805013832,0.9701778760178822,6407
6408,0.9688100000000002,0.9731738075423676,0.953847027492632,6408
6409,0.9466300000000002,0.961266758710553,0.943256955890236,6409
6410,-2.243,-1.0631170181158582,-0.4145327713838886,6410
6411,-2.508,-1.7219826772616995,-0.6729605324776742,6411
6412,-1.219,-1.096780086573503,-0.369671321715785,6412
6413,1.0810000000000002,1.0825227409358116,1.0770851958158243,6413
6414,1.0880000000000003,1.099220935540932,1.0909795224769878,6414
6415,1.0963670000000003,1.106333039946702,1.106059614750183,6415
6416,-2.079,-2.5215842677321163,-0.8725711329291919,6416
6417,-1.916,-2.2352569690577297,-1.1745716946081188,6417
6418,-1.091,-1.3233575628365912,-0.8969428934476156,6418
6419,1.0747210000000005,1.0648017209757397,1.0631762320711322,6419
6420,-1.289,-1.8081297231895304,-0.2749235984029123,6420
6421,-1.221,-2.652148103886688,-0.986929815701714,6421
6422,-0.839,-1.71389771109844,-0.8479818640542618,6422
6423,0.7005900000000002,0.722124319322405,0.7296080377584473,6423
6424,0.6937500000000002,0.7158607965490934,0.7233109759958825,6424
6425,0.7090800000000002,0.7292173096321345,0.738137760397968,6425
6426,0.132161,0.2796942836073128,0.2093642421071138,6426
6427,0.197047,0.3735133418126395,0.2604344896967347,6427
6428,0.158983,0.2109122188754355,0.1920806489250424,6428
6429,1.0958900000000005,1.0832053950710787,1.0959139271217,6429
6430,1.1070700000000002,1.1024303510995532,1.1160499503658226,6430
6431,1.1111900000000003,1.111791039053794,1.126620818665165,6431
6432,-0.521,0.1166893356482603,-0.2305367846308996,6432
6433,-1.245,-0.0209460203954812,-0.638783179226742,6433
6434,-1.149,-0.0511658104308452,-0.5771406076307244,6434
6435,0.9013100000000002,0.88501946837033,0.892676995817149,6435
6436,0.8030100000000002,0.817507074976126,0.824591194255239,6436
6437,0.8388000000000001,0.8394056329826001,0.8485778600505341,6437
6438,-0.3026,0.7134466073851584,0.3739972482814551,6438
6439,0.1916,1.2735685044657892,0.5139476246027641,6439
6440,0.3259,1.061873336612269,0.4768995417303756,6440
6441,0.7933000000000001,0.8060866076028669,0.8062632859270636,6441
6442,0.8018000000000002,0.8182436048158683,0.811976504792007,6442
6443,0.8048000000000002,0.820077842004922,0.8132424532311224,6443
6444,-0.7056,-0.60131607650791,-0.3249069762005376,6444
6445,-0.95,-1.0749489092043394,-0.47359492864922,6445
6446,-0.7709,-0.6963616701703366,-0.2409204660492037,6446
6447,0.9676900000000004,0.9814148754816996,0.991134279628055,6447
6448,0.9706400000000002,0.9825282239390332,0.9887420512932632,6448
6449,0.9755600000000002,0.9833623872717256,0.9875237948257254,6449
6450,-1.7662,-0.1325508680365743,0.6420689510724458,6450
6451,-2.649,-0.0578623987609887,0.804346358548429,6451
6452,-1.6452,-0.0503419417468933,0.4920144741834917,6452
6453,1.1044310000000004,1.072021553402955,1.0751637911175254,6453
6454,1.0977070000000004,1.063297302714299,1.06559518823675,6454
6455,1.077068,1.0424079015464498,1.0434056578909614,6455
6456,-0.5238,0.8874953389731459,0.5960918236979893,6456
6457,-0.8384,1.1071754312723812,0.8968293715213491,6457
6458,-0.678,1.0403654371502142,0.7042642804245389,6458
6459,0.9583800000000002,0.9417590157619352,0.93235545420887,6459
6460,0.8757100000000002,0.8616777912508192,0.8532061267748774,6460
6461,0.8287300000000002,0.8158547361279472,0.8084167015086398,6461
6462,1.1998,1.6731947876661906,1.635551517719989,6462
6463,1.4691,1.934813095946453,1.9467120607741035,6463
6464,1.2061,1.597420686672777,1.5464338250956189,6464
6465,0.9163300000000004,0.9043925809779848,0.9062779935461076,6465
6466,0.9684700000000004,0.9532790963161332,0.95023180938653,6466
6467,1.0204500000000003,1.0006985529970025,0.9918634344379278,6467
6468,-0.3684,-0.2707409274721897,-0.2839999451474,6468
6469,-0.4943,-0.2290420274248958,-0.2392907418242487,6469
6470,-0.3841,-0.1513123980630411,-0.1891054754457855,6470
6471,0.9415400000000002,0.926835421447158,0.925163276688217,6471
6472,0.9061600000000002,0.8948728886147276,0.898063915645741,6472
6473,0.9854500000000004,0.9675159698257272,0.9628764275340964,6473
6474,-0.1889,-0.0687270699122279,-0.1806117009770815,6474
6475,-0.2985,-0.0818748711447483,-0.2185842662736377,6475
6476,-0.2141,-0.039641449064689,-0.1691116988814371,6476
6477,0.8030000000000002,0.8173956767876749,0.812000313742739,6477
6478,0.7987300000000002,0.8077796561644038,0.8082050407253886,6478
6479,0.7968700000000002,0.8024655228751731,0.8049861942113442,6479
6480,0.8181,0.0300927330404157,0.2054206403055332,6480
6481,1.3674,0.2510754205016496,0.2835420905151977,6481
6482,1.2068,0.2361401854370228,0.3320057617892189,6482
6483,0.8771300000000002,0.8791252726703037,0.8657968865711486,6483
6484,0.90329,0.8902001715382587,0.8765170852839864,6484
6485,0.9379600000000002,0.9133622230460612,0.9014324733701424,6485
6486,-1.4628,-0.539104596519806,0.3720812826280593,6486
6487,-2.1379,-0.9295764839996572,0.2706150102899798,6487
6488,-1.9642,-0.6349117785033964,0.1302947308800153,6488
6489,1.0013300000000005,0.9982923727777212,0.9544616897001936,6489
6490,0.9464100000000002,0.9764065819871542,0.9393229930158764,6490
6491,0.9223100000000002,0.968370968933168,0.9365792326898464,6491
6492,-4.495,-3.2239811918147723,-0.031596050250144,6492
6493,-3.547,-2.6022394523439516,0.1644212905998898,6493
6494,-1.753,-1.1344059216353628,0.1748782620412328,6494
6495,0.91866,0.9214442054331418,0.917019381711758,6495
6496,0.9459860000000002,0.954255975960024,0.9485478551523008,6496
6552,0.60308,0.9767845673622872,0.9085765888169136,6552
6497,0.9734540000000002,0.9904543009442224,0.9827935196230096,6497
6498,-0.3658,-0.194537039824489,-0.3149338258573522,6498
6499,-0.5715,-0.2604393054280933,-0.5040557754407331,6499
6500,-0.4892,-0.3252851106741445,-0.5462042405760599,6500
6501,1.0015600000000002,1.0159852826110345,1.003618056369166,6501
6502,0.9991050000000002,1.0189798315969074,1.0078483841033543,6502
6503,0.9935880000000002,1.0026324478399602,0.9875899058421056,6503
6504,-0.6685,-1.9565752363571536,-1.0877282084726616,6504
6505,-0.7563,-2.444998399484682,-1.2997294917761335,6505
6506,-0.4044,-1.701053613116045,-0.7967086456391712,6506
6507,0.9563590000000004,0.95376530802711,0.94054084071223,6507
6508,0.9250360000000002,0.923065593515738,0.9124109386121766,6508
6509,0.9023610000000002,0.9004329295847097,0.8933180288836092,6509
6510,0.1556,0.2856318825551209,0.1568648611340748,6510
6511,0.3231,0.570877190219317,0.3164546572455435,6511
6512,0.2521,0.5884953496197483,0.3639612733771855,6512
6513,0.7105500000000001,0.6947291658699408,0.6884368693291508,6513
6514,0.6838300000000002,0.6691150227791142,0.6626048771360253,6514
6515,0.7392000000000002,0.7279447106151792,0.721027572637072,6515
6516,0.1264,0.2531318134805076,0.1887062177343921,6516
6517,0.2144,0.366661781980838,0.4132946633481253,6517
6518,0.199,0.3115747052114415,0.3195296801807217,6518
6519,0.7110900000000002,0.7054534637591959,0.6994445779639656,6519
6520,0.7250300000000002,0.7167506181927853,0.71082129528158,6520
6521,0.7509700000000002,0.7400868168433898,0.733130062825688,6521
6522,0.23,0.3756237641949838,0.5017779034920125,6522
6523,0.258,0.5063700320112332,0.5526926315915262,6523
6524,0.18,0.3929439777375023,0.3594668297632211,6524
6525,0.6967900000000001,0.7175631018029243,0.7226768471664881,6525
6526,0.7110500000000001,0.7290012643942486,0.7339516547691075,6526
6527,0.7605800000000003,0.7658362138612341,0.7724262780436508,6527
6528,0.634022,0.945841357660953,1.1118826940105464,6528
6529,0.638973,1.0612336209203903,0.8985758941517616,6529
6530,0.197762,0.1420074277229162,0.433371123533977,6530
6531,0.8136000000000002,0.8020312426641971,0.8021460469323471,6531
6532,0.8405780000000002,0.8306928461668808,0.8336811423876909,6532
6533,0.7929200000000002,0.7817915619784317,0.7779171526995049,6533
6534,0.5517,0.6871582611431393,0.7708183274896783,6534
6535,0.7893,1.0081982024293268,1.0843279762794111,6535
6536,0.6282,0.7977198169015765,0.8863855927863256,6536
6537,0.7952000000000002,0.7862979969728823,0.7787598945853964,6537
6538,0.8211500000000002,0.8143924497303863,0.8087383074075581,6538
6539,0.8470300000000002,0.8428630636774547,0.8370071481607698,6539
6540,0.4424,0.5964753182267373,0.510676593638351,6540
6541,0.3613,0.5335258891011989,0.5241752785903202,6541
6542,0.526,0.6324382244738445,0.6128466395836369,6542
6543,1.8698300000000003,1.8510696043961408,1.8696951936886572,6543
6544,1.5742900000000004,1.5790911855752052,1.584235731917976,6544
6545,1.2851500000000005,1.3059363576369205,1.30545669265969,6545
6546,0.3604,0.1654219096984519,0.0028225072351517,6546
6547,0.404,0.13842996177857,-0.0771803372695103,6547
6548,0.2492,0.0526198635733976,0.0225524188946764,6548
6549,0.8572100000000002,0.8570030095855986,0.8549684161241546,6549
6550,0.9322200000000004,0.9332234565374452,0.934742092625728,6550
6551,1.0138600000000002,1.0187360675234982,1.0235424074401278,6551
