,Reference,iter_0000,iter_0015
6315,0.7866000000000002,0.7764615734385625,0.7635933542004932
6316,0.6208900000000002,0.610554750600744,0.6091129133954462
6317,1.0764700000000005,1.0535472186081205,1.076086843141785
6318,1.0332000000000003,1.0455958024685856,1.0251324418401118
6319,0.9141500000000002,1.0083030625531864,0.9559903449858517
6320,0.93618,0.9872030622656429,0.9569219420800334
6321,1.6918700000000002,1.515235246672981,1.6690811965048458
6322,1.0230000000000004,1.0188829365361185,1.0117197220009593
6323,0.7228140000000002,0.749230730794967,0.7323196945019342
6324,0.7805660000000002,0.8121460411493941,0.8226826311452566
6325,0.9270100000000002,0.9602539929398468,0.9341886132771913
6326,0.9363,0.938451716899962,0.9054529874481192
6327,0.9822000000000004,1.0211596093330415,1.0033327440934692
6328,0.7738000000000002,0.7644080080797048,0.7628945845935865
6329,0.9659000000000002,0.9840967469161277,0.9819059204662138
6330,0.9828500000000002,0.9828544686813249,0.983479972852848
6331,0.94381,0.9773954654249555,0.9271799640210938
6332,0.7995500000000001,0.787978450156061,0.7871289848018779
6333,1.0117900000000002,1.081025108031421,1.0689739394062443
6334,1.0932210000000002,1.1267742582626807,1.1088221620525514
6335,1.1209900000000004,1.153129732077483,1.1315885751579375
6336,0.8646000000000003,0.8878983959386103,0.8700138577904878
6337,2.1691370000000005,1.8137052956758382,2.1149529056693126
6338,0.7650200000000001,0.7685104328914654,0.7668928698365439
6339,0.6879000000000002,0.7117073701595287,0.7115964709452982
6340,0.9893000000000002,0.9926412781018827,0.9793286549836278
6341,0.91417,0.9716093679005822,0.9446706338332277
6342,0.9942800000000002,1.0767084774917803,1.0763454033814248
6343,0.9942800000000002,1.015827857385995,1.0178560718282548
6344,0.9988000000000002,1.0436598815102918,0.9989998760799863
6345,1.0713,1.1225400226643458,1.0862471836738339
6346,1.0590000000000002,1.136462110670797,1.1004445873992499
6347,1.0282300000000002,1.0397084035489603,1.0074491813021274
6348,1.9702200000000003,1.6804466672438443,1.9068993922041062
6349,1.8194400000000004,1.598078368734677,1.7792442800222492
6350,0.8998000000000002,1.0014476145890887,0.9556415215370951
6351,0.9398000000000002,0.9435206061840586,0.9460276725273308
6352,0.9526100000000004,0.9435982119909411,0.9478165170902169
6353,0.8715330000000002,0.864642767705073,0.8708814650696282
6354,0.7182300000000001,0.7444806097275258,0.7392696826333578
6355,0.8370960000000002,0.8559745597213824,0.8682477283038597
6356,0.9498700000000002,0.9467816963965426,0.9506801061806602
6357,0.9476200000000002,0.9355325257066756,0.9310341466809029
6358,0.9855000000000004,1.0243600063019784,1.0047531124476166
6359,0.8486400000000002,0.8354218732646257,0.8378290889836587
6360,1.2585200000000003,1.2633312142631192,1.265571695602785
6361,0.9663800000000002,1.043889653717489,0.9942012547570019
6362,0.8735700000000003,0.8551676696980365,0.864712181495003
6363,0.7359900000000001,0.7588410626165732,0.7475692003680046
6364,1.0496030000000005,1.0837394298707996,1.0617855333589215
6365,1.0414000000000003,1.0404350460858138,1.0395593655177326
6366,1.2463700000000002,1.180627790377636,1.2148599358017336
6367,1.13332,1.1036058036524854,1.123461070696537
6368,1.0173,1.0744789066414198,1.0657803607383385
6369,1.26683,1.1638176216027716,1.2321154388370597
6370,1.1008000000000002,1.0789527689490424,1.1060392182247147
6371,1.0442000000000002,1.0499836774169766,1.0368598380636818
6372,0.8386800000000002,0.8165499924351249,0.8211991693209296
6373,0.7605700000000002,0.7732785570384854,0.7685481059700872
6374,0.9455480000000004,1.0748587045529787,1.0453224851478684
6375,0.8808170000000002,0.9389785266918785,0.9069325931823907
6376,0.8126200000000002,0.8636721346504336,0.8363433246137378
6377,0.9181900000000004,0.9219103585420741,0.9269143829468687
6378,0.7400000000000002,0.7251422807546751,0.7232326523118865
6379,0.8691400000000002,0.8738121432942796,0.8662051782371163
6380,0.9273600000000002,1.0163580281213507,0.9969957524646184
6381,0.9406700000000002,0.9612355851266611,0.958276007755051
6382,0.6693400000000002,0.6469273019202781,0.6509749261661059
6383,0.9960000000000002,1.0907439931887104,1.043828123101615
6384,1.1783400000000002,1.1436133791942824,1.1701287003038174
6385,0.9038110000000004,0.9101884192943697,0.8926368590939321
6386,0.8581580000000002,0.8857315978588918,0.8630852946368621
6387,0.8260470000000002,0.8709720855976223,0.8447106983138607
6388,0.9590000000000002,0.9625944474046418,0.9428380306390934
6389,0.9237220000000002,0.952181607862319,0.9254451652310637
6390,0.8989030000000002,0.9427837777057021,0.9095290324782408
6391,-2.587,-1.08930671637082,-1.4207803568895478
6392,-2.575,-1.4684758341432342,-1.7446154349859881
6393,-1.247,-0.9685289523962126,-0.8036294417778862
6394,0.9615690000000002,0.935206967420824,0.9237516510243953
6395,-2.185,-0.3151399215554065,-0.6948363328723399
6396,-2.504,-0.6612806868968875,-1.3974683991385746
6397,-1.75,-0.7572600616265817,-1.2353226551856977
6398,1.0301000000000002,1.0156166003307006,1.0045847199356215
6399,1.0416,1.0359765396422738,1.0196243123248754
6400,1.0360000000000005,1.0429948306963313,1.0238268694509993
6401,1.0522550000000004,1.0537304650809998,1.040749163671542
6402,1.048636,1.0673316314502446,1.048340712071388
6403,1.0405100000000005,1.0701327876119315,1.049863082844732
6404,-2.271,-0.437324134502461,-0.8938657833247703
6405,-2.072,-0.6719726915574,-1.1461207448147945
6406,-1.154,-0.418046734707616,-0.7200200126860921
6407,0.9960300000000002,0.9942276941511806,0.9825438805013831
6408,0.9688100000000002,0.9948589418066283,0.9731738075423677
6409,0.9466300000000002,0.9901246139722797,0.961266758710553
6410,-2.243,-0.7973817975401514,-1.0631170181158582
6411,-2.508,-1.390521395373014,-1.7219826772616997
6412,-1.219,-0.35434517808774046,-1.096780086573503
6413,1.0810000000000002,1.093904057667066,1.0825227409358116
6414,1.0880000000000003,1.1102970726709263,1.099220935540932
6415,1.0963670000000003,1.127596784029182,1.106333039946702
6416,-2.079,-1.5547802739678822,-2.5215842677321163
6417,-1.916,-1.8761185295332439,-2.2352569690577297
6418,-1.091,-1.0311574964366201,-1.3233575628365912
6419,1.0747210000000005,1.0725039637974887,1.0648017209757397
6420,-1.289,-1.0026588775461178,-1.8081297231895306
6421,-1.221,-1.8108563380643687,-2.652148103886688
6422,-0.839,-1.3755470914529155,-1.71389771109844
6423,0.7005900000000002,0.7251149882685685,0.722124319322405
6424,0.6937500000000002,0.717967295784538,0.7158607965490934
6425,0.7090800000000002,0.7337428678873368,0.7292173096321345
6426,0.132161,0.30243446794494844,0.27969428360731285
6427,0.197047,0.29488176556026247,0.3735133418126395
6428,0.158983,0.1692054434710144,0.21091221887543554
6429,1.0958900000000005,1.0960972095799268,1.0832053950710787
6430,1.1070700000000002,1.1190359013291684,1.1024303510995532
6431,1.1111900000000003,1.1301661254474045,1.111791039053794
6432,-0.521,0.1622579238927102,0.11668933564826034
6433,-1.245,0.20407866674764819,-0.020946020395481213
6434,-1.149,0.2283566940250168,-0.05116581043084523
6435,0.9013100000000002,0.8806962776233134,0.88501946837033
6436,0.8030100000000002,0.8113497278209761,0.817507074976126
6437,0.8388000000000001,0.834025139221974,0.8394056329826001
6438,-0.3026,0.6088920601317689,0.7134466073851584
6439,0.1916,1.0896852211214352,1.2735685044657892
6440,0.3259,1.017550740852526,1.061873336612269
6441,0.7933000000000001,0.8016235329401316,0.8060866076028669
6442,0.8018000000000002,0.8111611397215627,0.8182436048158683
6443,0.8048000000000002,0.8131779219022517,0.820077842004922
6444,-0.7056,-0.6327631862232863,-0.60131607650791
6445,-0.95,-0.791448333325242,-1.0749489092043394
6446,-0.7709,-0.6697642289506476,-0.6963616701703366
6447,0.9676900000000004,0.983497041570788,0.9814148754816997
6448,0.9706400000000002,0.9826271257454131,0.9825282239390332
6449,0.9755600000000002,0.9828835134108991,0.9833623872717256
6450,-1.7662,-0.0535283400953972,-0.13255086803657434
6451,-2.649,0.09616980839896883,-0.057862398760988754
6452,-1.6452,0.11453801725994595,-0.050341941746893326
6453,1.1044310000000004,1.0716175077887045,1.0720215534029547
6454,1.0977070000000004,1.0636418660853828,1.0632973027142987
6455,1.077068,1.0422490364403554,1.0424079015464498
6456,-0.5238,0.8409693869541641,0.8874953389731459
6457,-0.8384,1.4486055380828873,1.1071754312723812
6458,-0.678,1.3283335049420657,1.0403654371502142
6459,0.9583800000000002,0.9650876025871681,0.9417590157619351
6460,0.8757100000000002,0.8749253909548171,0.8616777912508192
6461,0.8287300000000002,0.8241961736740163,0.8158547361279472
6462,1.1998,1.680278597170343,1.6731947876661906
6463,1.4691,1.9967293606064658,1.9348130959464527
6464,1.2061,1.652796240696631,1.597420686672777
6465,0.9163300000000004,0.9096119591127003,0.9043925809779848
6466,0.9684700000000004,0.9708242463112282,0.9532790963161331
6467,1.0204500000000003,1.031451052069929,1.0006985529970023
6468,-0.3684,-0.20341611739712562,-0.2707409274721897
6469,-0.4943,-0.14385159289655292,-0.22904202742489588
6470,-0.3841,-0.035703334355730476,-0.1513123980630411
6471,0.9415400000000002,0.9386560572027131,0.926835421447158
6472,0.9061600000000002,0.8972818318653089,0.8948728886147276
6473,0.9854500000000004,0.9910173623580313,0.9675159698257271
6474,-0.1889,0.13287335993453553,-0.06872706991222799
6475,-0.2985,0.0718347553973615,-0.08187487114474834
6476,-0.2141,0.09879635659230246,-0.03964144906468903
6477,0.8030000000000002,0.8117432791992238,0.8173956767876749
6478,0.7987300000000002,0.805624874273261,0.8077796561644038
6479,0.7968700000000002,0.8023406700952215,0.8024655228751731
6480,0.8181,-0.6207186499675217,0.03009273304041571
6481,1.3674,-0.7307752044564992,0.25107542050164966
6482,1.2068,-0.4333748667314694,0.23614018543702286
6483,0.8771300000000002,0.8952506483055779,0.8791252726703037
6484,0.90329,0.9043831947422017,0.8902001715382587
6485,0.9379600000000002,0.9235417012667291,0.9133622230460612
6486,-1.4628,-0.48525193017785995,-0.539104596519806
6487,-2.1379,-0.7233038591680945,-0.9295764839996572
6488,-1.9642,-0.4825030498170395,-0.6349117785033964
6489,1.0013300000000005,1.0232066550999672,0.9982923727777211
6490,0.9464100000000002,1.0148087537692172,0.9764065819871542
6491,0.9223100000000002,1.0106639394422041,0.9683709689331681
6492,-4.495,-2.9774760371884383,-3.2239811918147723
6493,-3.547,-2.4034490366709917,-2.6022394523439516
6494,-1.753,-0.6842766681749595,-1.1344059216353628
6495,0.91866,0.9346393204393133,0.9214442054331418
6496,0.9459860000000002,0.9621926358025107,0.9542559759600239
6552,0.60308,0.887631753464106,0.9767845673622872
6497,0.9734540000000002,0.9914875755619392,0.9904543009442223
6498,-0.3658,-0.24073991815566842,-0.194537039824489
6499,-0.5715,-0.26669738697235346,-0.26043930542809335
6500,-0.4892,-0.307116488760272,-0.32528511067414456
6501,1.0015600000000002,1.0338453406155104,1.0159852826110345
